season,last.name,first.name.x,first.name.y,games.played,games.started,minutes,average.minutes,field.goals,field.goal.attempts,two.pointers,two.point.attempts,two.point.prop,three.pointers,three.point.attempts,three.point.prop,free.throws,free.throw.attempts,free.throw.prop,offensive.rebounds,defensive.rebounds,assists,turnovers,blocks,steals,points,average.points,total.rebounds,fouls,foul.outs,jersey,class,height,height.inches,weight,redshirt,city,state,link,prior.school
2006.0,George,Nick,Nick,29.0,29.0,858.4000000000001,29.6,167.0,357.0,115.0,246.0,0.46747967479674796,52.0,111.0,0.46846846846846846,105.0,147.0,0.7142857142857143,44.0,103.0,37.0,86.0,4.0,37.0,491.0,16.9,147.0,38.0,0.0,21.0,Senior,6-6,78.0,205,0.0,Manchester,England,http://vcuathletics.com/sports/mbkb/archives/200506_Stats,Montrose Christian
2006.0,Walker,B.A.,B.A.,29.0,28.0,861.3,29.7,120.0,292.0,57.0,120.0,0.475,63.0,172.0,0.36627906976744184,35.0,46.0,0.7608695652173914,27.0,44.0,56.0,28.0,5.0,33.0,338.0,11.7,71.0,43.0,0.0,20.0,Junior,6-2,74.0,160,0.0,Onancock,Va.,http://vcuathletics.com/sports/mbkb/archives/200506_Stats,Nandua
2006.0,Pellot-Rosa,Jesse,Jesse,29.0,26.0,849.7,29.3,92.0,212.0,64.0,126.0,0.5079365079365079,28.0,86.0,0.32558139534883723,55.0,66.0,0.8333333333333334,64.0,84.0,56.0,42.0,9.0,48.0,267.0,9.2,148.0,56.0,0.0,23.0,Junior,6-4,76.0,195,0.0,Richmond, Va.,http://vcuathletics.com/sports/mbkb/archives/200506_Stats,George Wythe (Fork Union)
2006.0,Harper,Alexander,Alexander,29.0,22.0,693.0999999999999,23.9,66.0,141.0,35.0,76.0,0.4605263157894737,31.0,65.0,0.47692307692307695,35.0,44.0,0.7954545454545454,14.0,75.0,71.0,39.0,2.0,33.0,198.0,6.8,89.0,60.0,1.0,25.0,Senior,6-4,76.0,190,0.0,Columbia,S.C.,http://vcuathletics.com/sports/mbkb/archives/200506_Stats,Keenan (Palm Beach Community College)
2006.0,Davis,Eric,Eric,29.0,10.0,571.3,19.7,64.0,151.0,64.0,149.0,0.42953020134228187,0.0,2.0,0.0,47.0,67.0,0.7014925373134329,23.0,59.0,9.0,59.0,22.0,16.0,175.0,6.0,82.0,78.0,2.0,31.0,Junior,6-9,81.0,225,0.0,Philadelphia,Pa.,http://vcuathletics.com/sports/mbkb/archives/200506_Stats,Milford Academy (Seton Hall)
2006.0,Shuler,Jamal,Jamal,29.0,4.0,469.79999999999995,16.2,59.0,144.0,26.0,47.0,0.5531914893617021,33.0,97.0,0.3402061855670103,17.0,27.0,0.6296296296296297,11.0,33.0,31.0,12.0,5.0,12.0,168.0,5.8,44.0,28.0,0.0,32.0,Sophomore,6-3,75.0,180,0.0,Jacksonville,N.C.,http://vcuathletics.com/sports/mbkb/archives/200506_Stats,Jacksonville
2006.0,Maynor,Eric,Eric,29.0,4.0,455.29999999999995,15.7,49.0,114.0,46.0,99.0,0.46464646464646464,3.0,15.0,0.2,34.0,41.0,0.8292682926829268,8.0,30.0,65.0,48.0,0.0,22.0,135.0,4.7,38.0,40.0,1.0,3.0,Freshman,6-2,74.0,165,0.0,Fayetteville,N.C.,http://vcuathletics.com/sports/mbkb/archives/200506_Stats,Westover
2006.0,Anderson,Michael,Michael,29.0,2.0,426.29999999999995,14.7,36.0,92.0,28.0,61.0,0.45901639344262296,8.0,31.0,0.25806451612903225,15.0,27.0,0.5555555555555556,30.0,54.0,19.0,24.0,12.0,17.0,95.0,3.3,84.0,53.0,0.0,4.0,Sophomore,6-7,79.0,190,0.0,Virginia Beach,Va.,http://vcuathletics.com/sports/mbkb/archives/200506_Stats,Landstown
2006.0,Dixon,Renardo,Renardo,13.0,0.0,133.9,10.3,15.0,42.0,10.0,22.0,0.45454545454545453,5.0,20.0,0.25,2.0,4.0,0.5,12.0,15.0,3.0,6.0,7.0,2.0,37.0,2.8,27.0,22.0,0.0,1.0,Junior,6-9,81.0,210,0.0,Houston,Texas,http://vcuathletics.com/sports/mbkb/archives/200506_Stats,Hargrave (Marshall)
2006.0,Capel,Julian,Julian,10.0,1.0,58.0,5.8,6.0,9.0,4.0,5.0,0.8,2.0,4.0,0.5,3.0,6.0,0.5,3.0,5.0,4.0,4.0,0.0,1.0,17.0,1.7,8.0,1.0,0.0,5.0,Senior,6-5,77.0,185,0.0,Fayetteville,N.C.,http://vcuathletics.com/sports/mbkb/archives/200506_Stats,Pine Forest (UNC Asheville)
2006.0,Faulk,Sam,Sam,27.0,19.0,450.9,16.7,16.0,35.0,16.0,35.0,0.45714285714285713,0.0,0.0,NaN,11.0,20.0,0.55,37.0,60.0,5.0,12.0,16.0,16.0,43.0,1.6,97.0,75.0,1.0,40.0,Sophomore,6-8,80.0,215,0.0,Fayettville,N.C.,http://vcuathletics.com/sports/mbkb/archives/200506_Stats,E.E. Smith
2007.0,Walker,B.A.,B.A.,35.0,35.0,1131.0,32.3,179.0,389.0,87.0,167.0,0.5209580838323353,92.0,222.0,0.4144144144144144,67.0,79.0,0.8481012658227848,32.0,69.0,66.0,43.0,7.0,35.0,517.0,14.8,101.0,66.0,0.0,20.0,Senior,6-2,74.0,160,0.0,Onancock,Va.,http://vcuathletics.com/sports/mbkb/archives/200607_Stats,Nandua
2007.0,Maynor,Eric,Eric,35.0,34.0,1214.0,34.7,161.0,380.0,138.0,321.0,0.42990654205607476,23.0,59.0,0.3898305084745763,140.0,180.0,0.7777777777777778,22.0,126.0,224.0,73.0,7.0,48.0,485.0,13.9,148.0,75.0,0.0,3.0,Sophomore,6-2,74.0,165,0.0,Fayettville,N.C.,http://vcuathletics.com/sports/mbkb/archives/200607_Stats,Westover
2007.0,Pellot-Rosa,Jesse,Jesse,35.0,35.0,925.0,26.4,152.0,339.0,86.0,184.0,0.4673913043478261,66.0,155.0,0.4258064516129032,94.0,117.0,0.8034188034188035,71.0,87.0,48.0,55.0,15.0,39.0,464.0,13.3,158.0,78.0,2.0,23.0,Senior,6-4,76.0,195,0.0,Richmond,Va.,http://vcuathletics.com/sports/mbkb/archives/200607_Stats,George Wythe (Fork Union)
2007.0,Fameni,Wil,Wil,35.0,29.0,901.0,25.7,123.0,255.0,122.0,252.0,0.48412698412698413,1.0,3.0,0.3333333333333333,66.0,107.0,0.616822429906542,80.0,109.0,32.0,51.0,34.0,28.0,313.0,8.9,189.0,111.0,2.0,2.0,Junior,6-7,79.0,240,0.0,Duoala,Cameroon,http://vcuathletics.com/sports/mbkb/archives/200607_Stats,Amelia Academy (Arizona State)
2007.0,Shuler,Jamal,Jamal,35.0,0.0,758.0,21.7,97.0,217.0,45.0,90.0,0.5,52.0,127.0,0.4094488188976378,56.0,71.0,0.7887323943661971,15.0,59.0,30.0,31.0,2.0,34.0,302.0,8.6,74.0,49.0,0.0,24.0,Junior,6-3,75.0,180,0.0,Jackonsville, N.C.,http://vcuathletics.com/sports/mbkb/archives/200607_Stats,Jacksonville
2007.0,Anderson,Michael,Michael,35.0,35.0,881.0,25.2,79.0,165.0,75.0,146.0,0.5136986301369864,4.0,19.0,0.21052631578947367,63.0,83.0,0.7590361445783133,61.0,109.0,17.0,45.0,24.0,36.0,225.0,6.4,170.0,93.0,1.0,15.0,Junior,6-7,79.0,190,0.0,Virginia Beach,Va.,http://vcuathletics.com/sports/mbkb/archives/200607_Stats,Landstowm
2007.0,Gwynn,T.J.,T.J.,35.0,0.0,493.0,14.1,58.0,103.0,54.0,94.0,0.574468085106383,4.0,9.0,0.4444444444444444,48.0,72.0,0.6666666666666666,39.0,57.0,25.0,37.0,5.0,21.0,168.0,4.8,96.0,53.0,0.0,42.0,Freshman,6-4,76.0,190,0.0,Burlington,N.C.,http://vcuathletics.com/sports/mbkb/archives/200607_Stats,Cummings
2007.0,Roland,Calvin,Calvin,34.0,6.0,346.0,10.2,32.0,68.0,32.0,68.0,0.47058823529411764,0.0,0.0,NaN,33.0,68.0,0.4852941176470588,35.0,26.0,5.0,27.0,11.0,7.0,97.0,2.9,61.0,64.0,1.0,30.0,Senior,6-10,82.0,240,0.0,Hephzibah,Ga.,http://vcuathletics.com/sports/mbkb/archives/200607_Stats,Hephzibah (Aiken Technical College)
2007.0,Ndongo,Franck,Franck,27.0,0.0,241.0,8.9,11.0,34.0,10.0,22.0,0.45454545454545453,1.0,12.0,0.08333333333333333,10.0,15.0,0.6666666666666666,12.0,22.0,11.0,20.0,1.0,15.0,33.0,1.2,34.0,34.0,0.0,21.0,Freshman,6-7,79.0,215,0.0,Cameroon,Africa,http://vcuathletics.com/sports/mbkb/archives/200607_Stats,Montverde Academy
2007.0,Faulk,Sam,Sam,6.0,0.0,30.0,5.0,3.0,5.0,3.0,5.0,0.6,0.0,0.0,NaN,0.0,0.0,NaN,1.0,4.0,0.0,0.0,0.0,0.0,6.0,1.0,5.0,2.0,0.0,40.0,Junior,6-8,80.0,215,0.0,Fayettville,N.C.,http://vcuathletics.com/sports/mbkb/archives/200607_Stats,E.E. Smith
2007.0,Eversley,James,James,11.0,0.0,30.0,2.7,3.0,8.0,2.0,6.0,0.3333333333333333,1.0,2.0,0.5,0.0,0.0,NaN,0.0,4.0,2.0,0.0,0.0,0.0,7.0,0.6,4.0,2.0,0.0,0.0,Freshman,6-6,78.0,170,0.0,Centerville,Va.,http://vcuathletics.com/sports/mbkb/archives/200607_Stats,Hargrave
2007.0,Coward,Matt,Matt,21.0,1.0,135.0,6.4,3.0,8.0,3.0,7.0,0.42857142857142855,0.0,1.0,0.0,3.0,5.0,0.6,1.0,6.0,15.0,8.0,0.0,5.0,9.0,0.4,7.0,16.0,0.0,11.0,Senior,5-10,70.0,160,0.0,Richmond, Va.,http://vcuathletics.com/sports/mbkb/archives/200607_Stats,Hermitage
2008.0,Maynor,Eric,Eric,32.0,32.0,1115.0,34.8,196.0,427.0,146.0,300.0,0.4866666666666667,50.0,127.0,0.3937007874015748,131.0,172.0,0.7616279069767442,24.0,110.0,175.0,96.0,7.0,40.0,573.0,17.9,134.0,61.0,0.0,3.0,Junior,6-2,74.0,165,0.0,Raeford,N.C.,http://vcuathletics.com/sports/mbkb/archives/200708_Stats,Westover
2008.0,Shuler,Jamal,Jamal,32.0,32.0,1058.0,33.1,172.0,391.0,94.0,202.0,0.46534653465346537,78.0,189.0,0.4126984126984127,75.0,94.0,0.7978723404255319,26.0,123.0,40.0,49.0,8.0,8.0,497.0,15.5,149.0,56.0,0.0,24.0,Senior,6-3,75.0,180,0.0,Jacksonville,N.C.,http://vcuathletics.com/sports/mbkb/archives/200708_Stats,Jacksonville
2008.0,Anderson,Michael,Michael,31.0,29.0,736.0,23.7,76.0,172.0,60.0,127.0,0.47244094488188976,16.0,45.0,0.35555555555555557,54.0,88.0,0.6136363636363636,47.0,97.0,22.0,55.0,28.0,25.0,222.0,7.2,144.0,71.0,3.0,15.0,Senior,6-7,79.0,190,0.0,Virginia Beach,Va.,http://vcuathletics.com/sports/mbkb/archives/200708_Stats,Landstown
2008.0,Rodriguez,Joey,Joey,32.0,18.0,789.0,24.7,47.0,146.0,24.0,67.0,0.3582089552238806,23.0,79.0,0.2911392405063291,47.0,59.0,0.7966101694915254,17.0,75.0,79.0,58.0,1.0,48.0,164.0,5.1,92.0,55.0,1.0,12.0,Freshman,5-10,70.0,160,0.0,Oviedo,Fla.,http://vcuathletics.com/sports/mbkb/archives/200708_Stats,Lake Howell
2008.0,Sanders,Larry,Larry,32.0,16.0,531.0,16.6,63.0,125.0,63.0,125.0,0.504,0.0,0.0,NaN,31.0,68.0,0.45588235294117646,50.0,115.0,4.0,25.0,95.0,11.0,157.0,4.9,165.0,90.0,4.0,1.0,Freshman,6-9,81.0,210,0.0,Fort Pierce,Fla.,http://vcuathletics.com/sports/mbkb/archives/200708_Stats,Port St. Lucie
2008.0,Fameni,Wil,Will,25.0,10.0,443.0,17.7,39.0,90.0,39.0,85.0,0.4588235294117647,0.0,5.0,0.0,35.0,56.0,0.625,40.0,54.0,14.0,28.0,9.0,10.0,113.0,4.5,94.0,46.0,1.0,2.0,Senior,6-7,79.0,240,0.0,Duloa,Cameroon,http://vcuathletics.com/sports/mbkb/archives/200708_Stats,Amelia Academy (Arizona State)
2008.0,Kearse,Lance,Lance,31.0,0.0,304.0,9.8,39.0,73.0,25.0,48.0,0.5208333333333334,14.0,25.0,0.56,30.0,42.0,0.7142857142857143,22.0,30.0,7.0,18.0,3.0,12.0,122.0,3.9,52.0,44.0,0.0,23.0,Freshman,6-6,78.0,225,0.0,Fort Myers,Fla.,http://vcuathletics.com/sports/mbkb/archives/200708_Stats,Fort Myers
2008.0,Gwynn,T.J.,T.J.,30.0,5.0,376.0,12.5,35.0,71.0,31.0,60.0,0.5166666666666667,4.0,11.0,0.36363636363636365,28.0,44.0,0.6363636363636364,33.0,51.0,21.0,21.0,7.0,12.0,102.0,3.4,84.0,31.0,0.0,42.0,Sophomore,6-4,76.0,190,0.0,Burlington,N.C.,http://vcuathletics.com/sports/mbkb/archives/200708_Stats,Cummings
2008.0,Rozzell,Brandon,Brandon,24.0,0.0,254.0,10.6,21.0,53.0,5.0,11.0,0.45454545454545453,16.0,42.0,0.38095238095238093,3.0,5.0,0.6,1.0,16.0,11.0,8.0,0.0,14.0,61.0,2.5,17.0,25.0,0.0,5.0,Freshman,6-2,74.0,170,0.0,Richmond, Va.,http://vcuathletics.com/sports/mbkb/archives/200708_Stats,Highland Springs
2008.0,Nixon,Ed,Ed,31.0,8.0,313.0,10.1,22.0,60.0,19.0,41.0,0.4634146341463415,3.0,19.0,0.15789473684210525,9.0,12.0,0.75,9.0,6.0,12.0,18.0,2.0,13.0,56.0,1.8,15.0,36.0,0.0,50.0,Freshman,6-3,75.0,190,0.0,St. Petersburg,Fla.,http://vcuathletics.com/sports/mbkb/archives/200708_Stats,Lakewood
2008.0,Pishchalnikov,Kirill,Kirill,31.0,8.0,305.0,9.8,19.0,44.0,19.0,44.0,0.4318181818181818,0.0,0.0,NaN,9.0,24.0,0.375,40.0,36.0,7.0,26.0,10.0,12.0,47.0,1.5,76.0,50.0,1.0,11.0,Senior,6-8,80.0,240,0.0,Maykop,Russia,http://vcuathletics.com/sports/mbkb/archives/200708_Stats,MGGTK AGU
2008.0,Ndongo,Franck,Franck,20.0,2.0,153.0,7.7,8.0,34.0,5.0,26.0,0.19230769230769232,3.0,8.0,0.375,10.0,15.0,0.6666666666666666,13.0,19.0,7.0,15.0,0.0,7.0,29.0,1.5,32.0,23.0,0.0,21.0,Sophomore,6-7,79.0,215,0.0,Cameroon,Africa,http://vcuathletics.com/sports/mbkb/archives/200708_Stats,Montverde Academy
2008.0,Brown,Myk,Myk,15.0,0.0,43.0,2.9,5.0,20.0,2.0,11.0,0.18181818181818182,3.0,9.0,0.3333333333333333,1.0,5.0,0.2,4.0,6.0,2.0,2.0,0.0,1.0,14.0,0.9,10.0,5.0,0.0,32.0,Freshman,6-4,76.0,200,0.0,Gainsville,Fla.,http://vcuathletics.com/sports/mbkb/archives/200708_Stats,P.K Yonge
2008.0,Smith,Gerard,Gerard,7.0,0.0,5.0,0.7,0.0,0.0,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,Freshman,5-10,70.0,160,0.0,Windermere,Fla.,http://vcuathletics.com/sports/mbkb/archives/200708_Stats,Timber Creek
2009.0,Maynor,Eric,Eric,34.0,34.0,1207.0,35.5,248.0,536.0,182.0,353.0,0.5155807365439093,66.0,183.0,0.36065573770491804,198.0,243.0,0.8148148148148148,16.0,106.0,210.0,101.0,6.0,58.0,760.0,22.4,122.0,82.0,1.0,3.0,Senior,6-3,75.0,175,0.0,Raeford,N.C.,http://vcuathletics.com/sports/mbkb/archives/200809_Stats,Westover
2009.0,Sanders,Larry,Larry,34.0,34.0,904.4000000000001,26.6,156.0,306.0,156.0,306.0,0.5098039215686274,0.0,0.0,NaN,72.0,129.0,0.5581395348837209,98.0,194.0,13.0,72.0,92.0,22.0,381.0,11.3,292.0,124.0,8.0,1.0,Sophomore,6-10,82.0,220,0.0,Fort Pierce,Fla.,http://vcuathletics.com/sports/mbkb/archives/200809_Stats,Port St. Lucie
2009.0,Rodriguez,Joey,Joey,34.0,31.0,1084.6,31.9,108.0,259.0,46.0,110.0,0.41818181818181815,62.0,149.0,0.4161073825503356,40.0,52.0,0.7692307692307693,28.0,66.0,85.0,79.0,0.0,61.0,318.0,9.4,94.0,72.0,0.0,12.0,Sophomore,5-10,70.0,170,0.0,Oviedo,Fla.,http://vcuathletics.com/sports/mbkb/archives/200809_Stats,Lake Howell
2009.0,Burgess,Bradford,Bradford,34.0,34.0,996.2,29.3,88.0,183.0,51.0,97.0,0.5257731958762887,37.0,86.0,0.43023255813953487,40.0,60.0,0.6666666666666666,40.0,80.0,45.0,38.0,6.0,29.0,253.0,7.4,120.0,70.0,1.0,20.0,Freshman,6-5,77.0,207,0.0,Midlothian,Va.,http://vcuathletics.com/sports/mbkb/archives/200809_Stats,Benedictine
2009.0,Rozzell,Brandon,Brandon,34.0,3.0,652.8,19.2,82.0,202.0,46.0,79.0,0.5822784810126582,36.0,123.0,0.2926829268292683,26.0,33.0,0.7878787878787878,6.0,51.0,25.0,30.0,6.0,32.0,226.0,6.6,57.0,45.0,0.0,5.0,Sophomore,6-2,74.0,180,0.0,Richmond,Va.,http://vcuathletics.com/sports/mbkb/archives/200809_Stats,Highland Springs
2009.0,Pishchalnikov,Kirill,Kirill,34.0,30.0,703.8,20.7,67.0,124.0,67.0,124.0,0.5403225806451613,0.0,0.0,NaN,43.0,67.0,0.6417910447761194,60.0,98.0,30.0,36.0,24.0,17.0,177.0,5.2,158.0,102.0,7.0,11.0,Senior,6-8,80.0,248,0.0,Maykop,Russia,http://vcuathletics.com/sports/mbkb/archives/200809_Stats,MGGTK AGU
2009.0,Kearse,Lance ,Lance,11.0,0.0,135.3,12.3,19.0,47.0,8.0,22.0,0.36363636363636365,11.0,25.0,0.44,1.0,2.0,0.5,8.0,12.0,5.0,12.0,4.0,5.0,25.0,4.2,20.0,20.0,0.0,23.0,Sophomore,6-6,78.0,232,0.0,Fort Myers,Fla.,http://vcuathletics.com/sports/mbkb/archives/200809_Stats,Fort Myers
2009.0,Gwynn,T.J.,T.J.,20.0,0.0,306.0,15.3,32.0,53.0,32.0,53.0,0.6037735849056604,0.0,0.0,NaN,24.0,33.0,0.7272727272727273,15.0,37.0,20.0,14.0,0.0,12.0,88.0,4.4,52.0,27.0,0.0,42.0,Junior,6-4,76.0,200,0.0,Burlington,N.C.,http://vcuathletics.com/sports/mbkb/archives/200809_Stats,Cummings
2009.0,Nixon,Ed,Ed,33.0,4.0,607.1999999999999,18.4,43.0,117.0,33.0,83.0,0.39759036144578314,10.0,34.0,0.29411764705882354,35.0,52.0,0.6730769230769231,19.0,46.0,32.0,25.0,8.0,16.0,131.0,4.0,55.0,66.0,0.0,50.0,Sophomore,6-4,76.0,195,0.0,St. Petersburg,Fla.,http://vcuathletics.com/sports/mbkb/archives/200809_Stats,Lakewood
2009.0,Saintil,Terrance,Terrance,31.0,0.0,238.70000000000002,7.7,23.0,49.0,23.0,49.0,0.46938775510204084,0.0,0.0,NaN,7.0,18.0,0.3888888888888889,20.0,36.0,3.0,15.0,9.0,5.0,53.0,1.7,56.0,44.0,0.0,4.0,Freshman,6-8,80.0,230,0.0,North Miami,Fla.,http://vcuathletics.com/sports/mbkb/archives/200809_Stats,Monsingor Pace
2009.0,Smith,Gerard,Gerard,14.0,0.0,18.2,1.3,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,NaN,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,10.0,Sophomore,5-10,70.0,170,0.0,Windermere,Fla.,http://vcuathletics.com/sports/mbkb/archives/200809_Stats,Timber Creek
2010.0,Sanders,Larry,Larry,35.0,NA,941.0,26.885714285714286,196.0,367.0,192.0,351.0,0.5470085470085471,4.0,16.0,0.25,107.0,167.0,0.6407185628742516,106.0,213.0,34.0,58.0,90.0,26.0,503.0,14.371428571428572,319.0,103.0,NA,1.0,Junior,6-11,83.0,235,0.0,Fort Pierce,Fla.,NA,Port St. Lucie
2010.0,Rodriguez,Joey,Joey,36.0,NA,1184.0,32.888888888888886,157.0,361.0,100.0,198.0,0.5050505050505051,57.0,163.0,0.3496932515337423,95.0,118.0,0.8050847457627118,28.0,69.0,208.0,98.0,0.0,67.0,466.0,12.944444444444445,97.0,60.0,NA,12.0,Junior,5-10,70.0,175,0.0,Oviedo,Fla.,NA,Lake Howell
2010.0,Burgess,Bradford,Bradford,36.0,NA,1031.0,28.63888888888889,132.0,275.0,91.0,165.0,0.5515151515151515,41.0,110.0,0.37272727272727274,71.0,90.0,0.7888888888888889,56.0,127.0,43.0,46.0,13.0,35.0,376.0,10.444444444444445,183.0,81.0,NA,20.0,Sophomore,6-5,77.0,215,0.0,Midlothian, Va.,NA,Benedictine
2010.0,Rozzell,Brandon,Brandon,36.0,NA,808.0,22.444444444444443,112.0,267.0,49.0,118.0,0.4152542372881356,63.0,149.0,0.4228187919463087,31.0,42.0,0.7380952380952381,10.0,70.0,43.0,38.0,3.0,48.0,318.0,8.833333333333334,80.0,50.0,NA,32.0,Junior,6-2,74.0,185,0.0,Richmond,Va.,NA,Highland Springs
2010.0,Nixon,Ed,Ed,36.0,NA,810.0,22.5,100.0,213.0,59.0,118.0,0.5,41.0,95.0,0.43157894736842106,44.0,58.0,0.7586206896551724,30.0,60.0,63.0,51.0,8.0,36.0,285.0,7.916666666666667,90.0,83.0,NA,50.0,Junior,6-4,76.0,200,0.0,St. Pertersburg,Fla.,NA,Lakewood
2010.0,Skeen,Jamie,Jamie,28.0,NA,580.0,20.714285714285715,87.0,168.0,81.0,141.0,0.574468085106383,6.0,27.0,0.2222222222222222,47.0,73.0,0.6438356164383562,56.0,70.0,24.0,21.0,11.0,21.0,227.0,8.107142857142858,126.0,31.0,NA,21.0,Junior,6-9,81.0,245,0.0,Charlotte,N.C.,NA,North Mecklenburg (Wake Forest)
2010.0,Gwynn,T.J.,T.J.,34.0,NA,520.0,15.294117647058824,56.0,121.0,52.0,106.0,0.49056603773584906,4.0,15.0,0.26666666666666666,49.0,71.0,0.6901408450704225,23.0,79.0,34.0,37.0,4.0,15.0,165.0,4.852941176470588,102.0,41.0,NA,42.0,Senior,6-4,76.0,205,0.0,Burlington,N.C.,NA,Cummings
2010.0,Gavin,Jay,Jay,17.0,NA,239.0,14.058823529411764,29.0,80.0,14.0,36.0,0.3888888888888889,15.0,44.0,0.3409090909090909,22.0,36.0,0.6111111111111112,11.0,21.0,23.0,14.0,1.0,6.0,95.0,5.588235294117647,32.0,24.0,NA,0.0,Sophomore,6-2,74.0,200,0.0,Seat Pleasant,Md.,NA,Bishop McNamara (Marist)
2010.0,Theus,Darius,Darius,35.0,NA,417.0,11.914285714285715,35.0,80.0,29.0,54.0,0.5370370370370371,6.0,26.0,0.23076923076923078,18.0,28.0,0.6428571428571429,16.0,19.0,39.0,35.0,1.0,40.0,94.0,2.6857142857142855,35.0,43.0,NA,10.0,Freshman,6-3,75.0,195,0.0,Portsmouth,Va.,NA,I.C. Norcom
2010.0,Pishchalnikov,Kirill,Kirill,33.0,NA,288.0,8.727272727272727,26.0,68.0,26.0,68.0,0.38235294117647056,0.0,0.0,NaN,25.0,34.0,0.7352941176470589,40.0,45.0,7.0,23.0,8.0,7.0,77.0,2.3333333333333335,85.0,56.0,NA,11.0,Senior,6-8,80.0,265,0.0,Maykop,Russia,NA,MGGTK AGU
2010.0,Saintil,Terrance,Terrance,26.0,NA,205.0,7.884615384615385,28.0,53.0,28.0,53.0,0.5283018867924528,0.0,0.0,NaN,8.0,16.0,0.5,21.0,29.0,7.0,10.0,6.0,14.0,64.0,2.4615384615384617,50.0,34.0,NA,4.0,Sophomore,6-8,80.0,240,0.0,North Miami,Fla.,NA,Monsignor Pace
2010.0,Daniels,Troy,Troy,26.0,NA,157.0,6.038461538461538,18.0,49.0,3.0,8.0,0.375,15.0,41.0,0.36585365853658536,5.0,6.0,0.8333333333333334,3.0,13.0,6.0,2.0,2.0,2.0,56.0,2.1538461538461537,16.0,15.0,NA,30.0,Freshman,6-4,76.0,195,0.0,Roanoke,Va.,NA,William Fleming
2010.0,Grayson,Issiah,Issiah,13.0,NA,43.0,3.3076923076923075,2.0,9.0,1.0,4.0,0.25,1.0,5.0,0.2,4.0,6.0,0.6666666666666666,1.0,3.0,4.0,4.0,1.0,1.0,9.0,0.6923076923076923,4.0,3.0,NA,2.0,Freshman,5-11,71.0,160,0.0,Dunwoody,Ga.,NA,Findlay Prep
2010.0,Hinton,David,David,9.0,NA,27.0,3.0,1.0,6.0,1.0,6.0,0.16666666666666666,0.0,0.0,NaN,0.0,2.0,0.0,1.0,5.0,1.0,3.0,0.0,0.0,2.0,0.2222222222222222,6.0,1.0,NA,34.0,Freshman,6-8,80.0,230,0.0,Winston-Salem,N.C.,NA,RJ Reynolds
2011.0,Skeen,Jamie,Jamie,39.0,NA,1245.0,31.923076923076923,198.0,382.0,162.0,296.0,0.5472972972972973,36.0,86.0,0.4186046511627907,179.0,249.0,0.7188755020080321,93.0,193.0,62.0,66.0,40.0,23.0,611.0,15.666666666666666,286.0,77.0,NA,21.0,Senior,6-9,81.0,240,0.0,Charlotte,N.C.,NA,North Mecklenburg
2011.0,Burgess,Bradford,Bradford,40.0,NA,1380.0,34.5,193.0,396.0,121.0,230.0,0.5260869565217391,72.0,166.0,0.43373493975903615,113.0,150.0,0.7533333333333333,85.0,166.0,66.0,61.0,30.0,43.0,571.0,14.275,251.0,86.0,NA,20.0,Junior,6-6,78.0,225,0.0,Midlothian,Va.,NA,Benedictine
2011.0,Rodriguez,Joey,Joey,40.0,NA,1343.0,33.575,126.0,366.0,57.0,161.0,0.35403726708074534,69.0,205.0,0.33658536585365856,93.0,114.0,0.8157894736842105,25.0,102.0,208.0,91.0,2.0,61.0,414.0,10.35,127.0,88.0,NA,12.0,Senior,5-10,70.0,175,0.0,Merritt Island,Fla.,NA,Lake Howell
2011.0,Rozzell,Brandon,Brandon,32.0,NA,808.0,25.25,120.0,292.0,42.0,96.0,0.4375,78.0,196.0,0.3979591836734694,49.0,62.0,0.7903225806451613,14.0,63.0,45.0,28.0,1.0,43.0,367.0,11.46875,77.0,55.0,NA,32.0,Senior,6-2,74.0,185,0.0,Richmond,Va.,NA,Highland Springs
2011.0,Nixon,Ed,Ed,40.0,NA,998.0,24.95,101.0,243.0,70.0,150.0,0.4666666666666667,31.0,93.0,0.3333333333333333,46.0,62.0,0.7419354838709677,40.0,62.0,77.0,59.0,15.0,46.0,279.0,6.975,102.0,105.0,NA,50.0,Senior,6-4,76.0,210,0.0,St. Petersburg,Fla.,NA,Lakewood
2011.0,Brandenberg,Rob,Rob,39.0,NA,535.0,13.717948717948717,67.0,164.0,36.0,75.0,0.48,31.0,89.0,0.34831460674157305,28.0,44.0,0.6363636363636364,25.0,42.0,22.0,21.0,9.0,28.0,193.0,4.948717948717949,67.0,44.0,NA,23.0,Freshman,6-2,74.0,170,0.0,Gahanna,Ohio,NA,Lincoln
2011.0,Reddic,Juvonte,Juvonte,36.0,NA,402.0,11.166666666666666,50.0,108.0,50.0,108.0,0.46296296296296297,0.0,0.0,NaN,26.0,40.0,0.65,33.0,37.0,10.0,32.0,7.0,16.0,126.0,3.5,70.0,63.0,NA,5.0,Freshman,6-9,81.0,225,0.0,Winston-Salem,N.C.,NA,Quality Education Academy
